Observation_ID,Risk_Score,Actual_Class_Audit,Risk_Category,Recommended_Action,Priority_Level,Review_Status,Risk_Rank
UCI_TEST_01616,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4080
UCI_TEST_01617,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4081
UCI_TEST_01618,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4082
UCI_TEST_01619,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4083
UCI_TEST_01622,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4084
UCI_TEST_01623,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4085
UCI_TEST_01624,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4086
UCI_TEST_01625,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4087
UCI_TEST_01627,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4088
UCI_TEST_01628,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4089
UCI_TEST_01629,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4090
UCI_TEST_01630,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4091
UCI_TEST_01631,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4092
UCI_TEST_01632,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4093
UCI_TEST_01633,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4094
UCI_TEST_01635,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4095
UCI_TEST_01636,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4096
UCI_TEST_01637,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4097
UCI_TEST_01638,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4098
UCI_TEST_01639,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4099
UCI_TEST_01640,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4100
UCI_TEST_01641,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4101
UCI_TEST_01642,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4102
UCI_TEST_01643,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4103
UCI_TEST_01644,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4104
UCI_TEST_01645,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4105
UCI_TEST_01646,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4106
UCI_TEST_01647,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4107
UCI_TEST_01648,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4108
UCI_TEST_01649,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4109
UCI_TEST_01650,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4110
UCI_TEST_01651,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4111
UCI_TEST_01652,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4112
UCI_TEST_01653,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4113
UCI_TEST_01654,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4114
UCI_TEST_01655,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4115
UCI_TEST_01656,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4116
UCI_TEST_01657,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4117
UCI_TEST_01658,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4118
UCI_TEST_01659,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4119
UCI_TEST_01660,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4120
UCI_TEST_01663,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4121
UCI_TEST_01664,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4122
UCI_TEST_01665,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4123
UCI_TEST_01666,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4124
UCI_TEST_01667,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4125
UCI_TEST_01668,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4126
UCI_TEST_01669,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4127
UCI_TEST_01670,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4128
UCI_TEST_01671,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4129
UCI_TEST_01672,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4130
UCI_TEST_01673,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4131
UCI_TEST_01674,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4132
UCI_TEST_01675,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4133
UCI_TEST_01676,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4134
UCI_TEST_01677,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4135
UCI_TEST_01678,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4136
UCI_TEST_01679,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4137
UCI_TEST_01680,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4138
UCI_TEST_01681,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4139
UCI_TEST_01682,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4140
UCI_TEST_01683,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4141
UCI_TEST_01685,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4142
UCI_TEST_01686,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4143
UCI_TEST_01687,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4144
UCI_TEST_01689,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4145
UCI_TEST_01690,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4146
UCI_TEST_01691,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4147
UCI_TEST_01694,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4148
UCI_TEST_01695,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4149
UCI_TEST_01696,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4150
UCI_TEST_01697,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4151
UCI_TEST_01698,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4152
UCI_TEST_01699,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4153
UCI_TEST_01700,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4154
UCI_TEST_01701,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4155
UCI_TEST_01703,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4156
UCI_TEST_01704,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4157
UCI_TEST_01707,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4158
UCI_TEST_01708,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4159
UCI_TEST_01710,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4160
UCI_TEST_01711,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4161
UCI_TEST_01712,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4162
UCI_TEST_01713,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4163
UCI_TEST_01714,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4164
UCI_TEST_01715,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4165
UCI_TEST_01718,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4166
UCI_TEST_01719,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4167
UCI_TEST_01720,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4168
UCI_TEST_01721,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4169
UCI_TEST_01722,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4170
UCI_TEST_01723,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4171
UCI_TEST_01724,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4172
UCI_TEST_01725,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4173
UCI_TEST_01726,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4174
UCI_TEST_01727,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4175
UCI_TEST_01728,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4176
UCI_TEST_01729,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4177
UCI_TEST_01730,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4178
UCI_TEST_01731,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4179
UCI_TEST_01732,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4180
UCI_TEST_01733,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4181
UCI_TEST_01734,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4182
UCI_TEST_01735,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4183
UCI_TEST_01736,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4184
UCI_TEST_01737,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4185
UCI_TEST_01738,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4186
UCI_TEST_01739,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4187
UCI_TEST_01740,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4188
UCI_TEST_01742,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4189
UCI_TEST_01743,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4190
UCI_TEST_01744,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4191
UCI_TEST_01745,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4192
UCI_TEST_01746,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4193
UCI_TEST_01747,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4194
UCI_TEST_01748,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4195
UCI_TEST_01749,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4196
UCI_TEST_01750,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4197
UCI_TEST_01751,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4198
UCI_TEST_01752,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4199
UCI_TEST_01754,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4200
UCI_TEST_01755,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4201
UCI_TEST_01757,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4202
UCI_TEST_01759,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4203
UCI_TEST_01760,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4204
UCI_TEST_01761,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4205
UCI_TEST_01763,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4206
UCI_TEST_01764,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4207
UCI_TEST_01766,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4208
UCI_TEST_01767,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4209
UCI_TEST_01768,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4210
UCI_TEST_01769,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4211
UCI_TEST_01770,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4212
UCI_TEST_01772,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4213
UCI_TEST_01773,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4214
UCI_TEST_01774,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4215
UCI_TEST_01776,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4216
UCI_TEST_01777,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4217
UCI_TEST_01779,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4218
UCI_TEST_01780,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4219
UCI_TEST_01783,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4220
UCI_TEST_01784,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4221
UCI_TEST_01786,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4222
UCI_TEST_01787,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4223
UCI_TEST_01788,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4224
UCI_TEST_01789,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4225
UCI_TEST_01790,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4226
UCI_TEST_01791,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4227
UCI_TEST_01793,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4228
UCI_TEST_01794,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4229
UCI_TEST_01795,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4230
UCI_TEST_01796,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4231
UCI_TEST_01798,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4232
UCI_TEST_01799,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4233
UCI_TEST_01800,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4234
UCI_TEST_01801,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4235
UCI_TEST_01802,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4236
UCI_TEST_01803,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4237
UCI_TEST_01804,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4238
UCI_TEST_01805,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4239
UCI_TEST_01806,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4240
UCI_TEST_01808,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4241
UCI_TEST_01810,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4242
UCI_TEST_01811,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4243
UCI_TEST_01812,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4244
UCI_TEST_01813,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4245
UCI_TEST_01814,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4246
UCI_TEST_01815,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4247
UCI_TEST_01816,0.0,neg,Lower,Continue monitoring; no automatic intervention,P3,Routine monitoring,4248
